question_id,company_name,question,answer
H-Q064,현대,주차장에 차를 어디에 세워두었는지 도저히 찾을 수가 없습니다. 내 차의 주차 위치를 알 수 있을까요?,"고객님이 모젠센터에 주차위치 알림 서비스를 요청하시면, 상담원이 고객님 본인 확인 후 차량의 비상등 점멸 또는 동시에 경적이 울리도록 해 드립니다."
H-Q065,현대,집에 가려고 ‘양재동 366-3번지’라고 말하니까 인식이 안됩니다.,"번지는 음성인식 지원이 되지 않습니다. 단말기 내비메뉴의 주소검색을 이용하시거나 모젠버튼을 눌러 상담원에게 요청하시면 됩니다. 번지수가 집이나 사무실이시라면 모젠웹페이지의 등록목적지에 `우리집','사무실'로 등록하시면 `시/도명 또는 바로가기명을 말씀해주세요'멘트가 나온 후 `우리집','사무실'이라고 말씀하시면 인식이 가능합니다."
H-Q066,현대,음성 인식이 계속 안됩니다.,음성인식은 조용환 환경에서 발성하서야 인식이 잘 됩니다. 혹시 창문을 연 상태라면 닫아주시고 동승자분간의 대화는 잠깐 중단하시고 말씀하여 주십시요. 이용방법을 자세히 들으시려면 `도움말'이라고 말씀하시면 됩니다. 발성하실때 조사는 빼시고 하시는 것이 인식에 도움이 됩니다. 예를 들어 강남역에 가시려면 `강남역이요'라고 말씀하시면 인식이 잘 안되고 `강남역'이라고 하셔야 인식이 됩니다. 저희 모젠의 음성인식은 국내 성인남녀의 평균적은 음성을 기준으로 개발되었으나 이용자에 따라서 인식이 잘 안될수도 있습니다. 그런 경우에는 모젠버튼을 누르셔서 비서서비스를 이용하여 주십시오.
H-Q067,현대,"모젠 음성인식서비스에는 어떤 것들이 있나요?(이용방법,부가요금)","모젠 음성인식서비스의 경우 길안내, 날씨, 증권, 유머, 전화연결, 교통정보가 가능합니다. 이용방법 MTS-150/200/250 > Phone메뉴 -> ARS 연결 MTS-300 > 메뉴 or 모젠버튼 -> 음성정보 연결 ※ 음성통화료외 정보이용료 무료(길안내 서비스 이용 시, 패킷요금 부과)"
H-Q068,현대,유무선 연동 서비스와 동기화가 무엇인가요?,"모젠 서비스 가입 고객들만 이용 할 수 있는 블루멤버스 홈페이지에서 입력해 놓은 일정관리, 전화번호부, 목적지 등 개인 정보를 모젠 단말기에서 확인할 수 있으며, 또한 단말기에서 등록한 정보를 홈페이지에서 확인할 수 있도록 유선과 무선이 연동하여 제공되는 서비스입니다. 미리 홈페이지에서 필요한 정보를 저장해 놓으시면 차 안에서 복잡한 조작없이 편리하게 이용할 수 있는 장점이 있습니다."
H-Q069,현대,위험지역알림 DATA의 업데이트 주기는 어떻게 되나요?,"위험지역 DB 업데이트는 매월 2회 진행되며, 업데이트 시기에 홈페이지에 별도로 공지가 됩니다."
H-Q070,현대,위험지역 알림 서비스를 받기 위해서는 별도의 이용료가 있나요?,"MTS-150.250.200 단말기는 위험지역 알림 서비스는 위험지역 DATA 다운로드시에만 이용료가 부과됩니다. `일반 요금제`를 선택하시면 이용료 없이 업데이트되는 위험지역 DB를 다운로드 받을 수 있으며, `라이트 요금제`는 다운로드 시 건당 2,000원의 이용료가 부과됩니다. 단, 위험지역 DB 다운로드 시 데이터 통신비용(데이터 용량에 따라 다르며, 약 500원 내외 소요)은 별도로 부과됩니다."
H-Q071,현대,위험지역 DATA 업데이트는 어떻게 하나요?,"각 단말기 모델에 따라 아래와 같이 버튼 조작하시면 됩니다. 150 : 내비메뉴 버튼 >> NAVI 설정 >> 위험알림설정 >> 위험정보수신 200 : NAVI 버튼 >> NAVI 설정 >> 위험지역갱신 250계열 : NAVI 버튼 >> 메뉴 >> 환경설정(또는 내비설정) >> 위험알림설정 >> 위험정보 `수신' 450 : MAP GUIDE 버튼 >> BACK >> 환경설정 >> 과속위험정보갱신 단 TPEG 기능이 가능한 W255,W260,W350,W450모델은 TPEG 를 통해 자동으로 갱신됩니다."
H-Q072,현대,원격진단 서비스는 어떻게 제공되나요?,"단말기 INFO 버튼을 누르시고, `차량관리 > 차량진단` 버튼을 눌러 이용이 가능합니다. 원격진단은 파워트레인 및 ABS/ESP 시스템을 진단하여 고장 발생시 후속 조치 사항을 상담원을 통해 안내받는 서비스입니다. 모젠 상담원을 통해 진단 내용을 설명 받고 긴급출동, 정비소까지 길안내 혹은 정비예약 등의 후속 조치를 안내 받으실 수 있습니다. 원격 진단 서비스는 모젠 서비스 가입 고객님만 이용할 수 있으며 일부 차량에서는 제공이 어려운 점 양해 부탁드립니다. ( 제외 단말기 - MTS-200,300)"
H-Q073,현대,원격진단 서비스는 모젠 서비스에 가입하지 않아도 이용할 수 있나요?,원격 진단 서비스는 모젠 가입 고객에 한해 제공받을 수 있습니다.
H-Q074,현대,자동차 키를 차 안에 두고 내렸습니다. 차 문을 모젠이 열어줄 수 있나요?,"차량의 키가 없거나, 차량 내에 두고 차문을 잠근 경우에 고객님이 차량 근처에서 모젠 센터에 잠금해제를 요청하면 상담원이 고객님 본인 확인 후 원격에서 잠금을 해제해 주는 서비스가 제공됩니다. 원격 문열림 서비스는 일부 차종에 서비스가 제공되지 않습니다. 단말기별 적용 서비스 항목에서 서비스 가능 여부를 확인해 주십시오."
H-Q075,현대,에어백이 터지면 어떤 서비스가 제공되나요?,"모젠 고객 차량의 에어백이 전개되면 모젠 긴급구난센터로 사고가 자동 접수되어 상담원이 고객님의 차량으로 사고 상황을 알아보기 위해 전화를 하게 됩니다. 고객님은 침착하게 사고 상황만 말씀해 주시면 119 및 보험사 등에 출동요청을 해 드리며, 만약 차량 탑승자의 부상 정도가 심해 사고 상황을 설명할 수 없는 경우에는 자동으로 긴급 출동을 요청하게 됩니다."
H-Q076,현대,소모품 관리 서비스도 모젠 서비스에 가입해야만 이용이 가능한가요?,소모품 관리 기능은 모젠 서비스에 가입하지 않아도 이용이 가능합니다.
H-Q077,현대,상담원이 상세한 교통정보를 제공해 주지 못합니다.,운전 중인 상황을 고려하여 최대한 간결한 정보를 제공하기 위해 상담원이 음성으로 제공하는 교통정보는 정체 및 지체구간을 위주로 제공하고 있습니다. 좀더 자세한 정보는 문자 전송 방식으로 제공하고 있습니다. 정보를 요청하실 때 음성안내 후에 상담원에게 문자 전송을 요청하시면 됩니다.
H-Q078,현대,상담원을 통해서 받을 수 있는 서비스는 무엇인가요?,"상담원을 통해 제공받을 수 있는 서비스는 길안내, 교통정보, 위치정보, 전화연결, 날씨정보, 증권정보와 음식점 정보가 있습니다."
H-Q079,현대,등록한 배경화면은 어떻게 볼 수 있나요?,"배경화면을 보시려면 AV 모드(Radio, TV, CD, DVD)에서 `AV OFF` 버튼을 누르시면 됩니다. (W260모델은 display 버튼을 눌러서도 확인 가능함)"
H-Q080,현대,가족 사진으로 배경화면 설정을 할 수 있나요?,"고객님의 개인 사진으로도 배경화면 설정이 가능합니다(MTS250,MTSW255,W260,450,W450만 지원). 개인 사진을 단말기 배경화면으로 등록하시려면, 먼저 모젠 홈페이지의 `My page>배경화면>My 배경화면`에서 원하시는 사진을 등록하시고, 모젠 단말기의 Info 버튼을 누르고 `환경설정>배경화면설정` 메뉴에서 등록하신 이미지를 다운받으신 후, 배경화면으로 설정하시면 됩니다. 다운로드 가능한 단말기의 저장 용량은 500Kbyte 이오니 저장 공간이 부족할 경우, 기존 다운로드한 정보를 삭제 하십시오. 배경화면은 약 20개의 이미지까지 저장이 가능합니다."
H-Q081,현대,무선인터넷으로 다른 인터넷 사이트에 접속할 수 있나요?,"모젠 전용 무선웹 서비스이기 때문에, PC 환경에서 보실 수 있는 외부 사이트에는 접속하실 수는 없습니다."
H-Q082,현대,"차량을 잃어버려 급하게 연락했는데, 본인확인 절차가 까다롭고 시간을 낭비하는 등 차량을 찾을 수 없었습니다.","도난추적서비스는 경찰에 도난신고가 접수된 경우에만 제공됩니다. 단, 고객과 112간의 3자통화 연결을 통해 고객의 유선 도난신고가 접수가 인정된 경우에 도난추적 서비스를 제공할 수 있습니다. 따라서, 경찰서(파출소)에 도난 신고접수가 되지 않은 경우, 유선 도난접수 절차는 반드시 거쳐야 하며, 이는 경찰의 도난추적 신고절차로 모젠센터의 서비스 절차와는 무관합니다."
H-Q083,현대,"도난 추적 서비스 요청을 했는데, 차량회수가 안된다고 합니다.",도난 추적 서비스는 차량의 전류 공급 안정성을 위해 시동이 꺼진 후 48시간까지만 제공이 가능합니다. 따라서 시동이 꺼진 후 48시간 이후에 도난 차량에 재시동이 되지 않은 경우에는 차량의 위치추적이 불가능할 수 있습니다.
H-Q084,현대,도난 추적 서비스 요청은 어떻게 해야 하나요?,"국번없이 080-600-6000으로 전화를 걸어서 접수하시면 됩니다. 별도의 이용료는 부과되지 않고, 통화료만 부과됩니다."
H-Q085,현대,도난 신고접수는 언제든지 가능한가요?,"도난 신고접수는 가까운 경찰서나 파출소에서 본인이 직접 하셔야 합니다. 도난추적 서비스는 경찰관서에 도난신고가 사전 접수 된 경우에만 제공되는 서비스로 24시간 제공이 가능합니다. 도난신고접수가 안 된 경우, 모젠 상담원은 고객과 112와 모젠센터간의 3자 통화를 통해 고객이 경찰에 차량 도난 신고를 할 수 있도록 도와드리며, 112에서 도난 신고가 접수하여 인정하게 되면, 고객의 책임하에 위치정보를 경찰에 제공하고 있습니다."
H-Q086,현대,도난 경보 알림 서비스는 어떻게 제공되나요?,"모젠 차량의 도난 경보가 작동하게 되면 모젠센터로 신호가 자동으로 접수되어, 고객 휴대폰으로 긴급상황임을 알리는 문자 메시지를 전송해 드립니다. 단, 시동을 끈 후 48시간이 경과되면 도난 경보 알림 서비스가 제공되지 않습니다. 차량을 도난 당했을 경우에는 080-600-6000으로 전화를 하셔서 도난 추적 서비스를 요청하시면 됩니다."
H-Q087,현대,현재 내 차의 위치를 정확하게 친구에게 알려줄 수도 있나요?,"모젠 내차위치 전송은 고객님의 현재 차량 위치를 고객님 본인 모젠 홈페이지 및 다른 모젠 고객님의 차량 혹은 모젠 홈페이지에 전송해 주는 서비스입니다. 내차 위치 전송 서비스를 이용하시려면, 단말기 INFO 버튼을 누르시고 `차량관리 > 내차위치전송` 버튼을 선택하시면 됩니다. 단말기 화면에서 친구 차량의 모젠 전화번호를 입력하거나 홈페이지를 선택하시고, 확인을 누르시면 전송됩니다."
H-Q088,현대,"혼잡통행료 징수시간에 (남산 1,3호터널)로 자꾸 안내하는 데 우회도로로는 안내가 안되나요?","단말기 내비게이션에 권장경로, 유료우선, 무료우선, 거리우선, 기타경로 총 5가지의 경로 탐색 조건을 지정할 수 있습니다. 목적지 설정 후 표시된 전체 경로 보기 화면에서 `선택` 버튼을 누르고, `다중경로` 버튼을 선택하면 경로탐색 방법을 지정할 수 있습니다."
H-Q089,현대,예상 도착시각이 안 맞습니다.,"출발시 제공되는 예정 소요시각은 출발시점의 경로상의 교통상황을 반영하여 예측하여 제공하며, 출발 이후 교통상황의 변화가 반영이 되지 못하므로 정확한 도착 예정시각과 차이가 발생합니다. 따라서 단말기에 표시되는 도착예정시각은 참고 값으로 만 활용하시기 바랍니다."
H-Q090,현대,연료절약 길안내를 이용하면 어떤 효과가 있나요?,"연료절약 길안내는 자체 평가 결과 빠른길 안내 대비 평균 12%의 연료절감 효과가 있습니다. 단, 운전자의 운전 성향, 차량상태, 기상조건, 교통상황 및 급가속 등에 의해 효과의 차이가 발생할 수 있습니다"
H-Q091,현대,연료절약 길안내가 뭔가요?,"연료절약 길안내는 모젠만의 진일보한 교통정보, 가고자 하는 도로의 정보, 고객 차량 정보를 바탕으로 개발된 연료소모량 예측 모델을 적용하여 최소한의 연료가 소모되는 경로를 안내해 주는 모젠만의 새로운 컨셉의 길안내 서비스입니다."
H-Q092,현대,"목적지의 명칭오류,누락,수정건이 있는 경우에 수정이 가능한가요?","단말기의 경우 약 20만건의 목적지 내장데이터가 있습니다. 단말기상의 목적지데이터의 경우 연2회 업그레이드시의 추가,삭제,변경이 가능하며 모젠센터에서는 주단위로 목적지데이터가 관리되고 있어 모젠센터를 통한 길안내시에는 업그레이드전이라도 반영이 가능합니다."
H-Q093,현대,길안내를 받으면서 전화통화를 할 수 있나요?,"길안내 중에도 상담원과의 통화는 물론, 전화의 송수신 기능을 모두 이용할 수 있습니다. 단, 고객님의 안전을 위해 주행 중에는상담원을 이용한 전화걸기와 단축키를 이용한 전화 연결만 가능합니다."
H-Q094,현대,"길안내 서비스를 받아서 목적지까지 갔는 데, 사고로 막혀서 오래 걸렸습니다.",모젠이 제공하는 길안내 서비스는 길안내를 요청하신 시점에 교통정보를 반영한 최적의 경로로 안내하게 되어 있습니다. 그러나 갑작스런 사고나 교통통제 등을 상황을 경로 안내에 반영하기 어렵습니다. 이런 경우에는 실제 교통규제 및 도로상황에 따라 주행해 주십시요.
H-Q095,현대,"가까운 길을 두고 돌아가는 길로 안내하는 경우가 종종 있는데, 이유가 뭔가요?","모젠센터에서 추천하는 경로는 현재 시간의 도로 소통상황을 반영하여 빠른길을 안내하고 있습니다. 따라서 거리상으로 가깝더라도 정체구간을 포함하고 있다면, 다소 우회하더라도 소통상황이 원활한 경로로 안내하고 있습니다."
H-Q096,현대,전국의 교통정보를 다 조회해 볼 수 있나요?,"현재 서울과 수도권 일부및 광역시의 주요도로와 고속도로에 대한 교통정보가 제공되고 있으며, 기타 지역에 대한 교통정보는 제공되지 않습니다. 향후 국가 ITS사업의 추진에 맞춰 지속적으로 교통정보 공급 대상 지역을 확대할 계획입니다."
H-Q097,현대,"현대 긴급 출동봉사반에서 와서 시동을 걸어주었는데, 돈을 내라고 합니다.","현대 긴급출동의 경우, 보증수리 대상인 경우에는 출동비가 무상이나, 보증수리 초과 차량의 출동비는 현장에서 청구되며, 보증수리 차량의 경우에도 출동비는 무상이나 소요된 부품 등에 대해서는 고객이 비용을 지급합니다."
H-Q098,현대,출동 요원이 견인을 하면서 특수 장비가 필요하다며 추가요금을 부담하라고 합니다.,"도로를 이탈하거나 장애물 등으로 인하여 자력으로 주행이 불가능하여 구난을 필요로 하는 경우에 긴급구난 서비스가 제공됩니다. 그러나 이 경우 별도의 구난장비 없이 견인차(렉카)로 구난이 가능한 경우에 한하며, 별도의 구난장비가 필요한 경우에는 추가비용을 지급하여야 합니다. 또한 구난작업 30분 초과시(현장도착에서 완료까지의 시간) 별도의 비용을 부담 하여야 합니다."
H-Q099,현대,"자동차전용도로(올림픽도로, 강변북로 등)에서 휘발유가 떨어졌는데 긴급주유서비스는 안되고 견인을 해야합니다.","고속도로 및 자동차 전용도로에서 배터리충전, 타이어교체, 긴급주유, 문잠김해제 서비스 등을 요청하신 경우에는 안전을 위해 현장 조치가 불가하고 긴급 견인 서비스를 제공해 드립니다."
H-Q100,현대,SOS 서비스로 긴급출동을 요청했을 경우 제공받을수 있는 서비스는 어떤것이 있나요?,"문잠김 해제, 긴급 주유(휘발유 3L, 경유 3L 이내), 예비타이어 교체, 배터리 충전, 견인, 구난 서비스를 제공 받으실 수 있습니다. 단, 일부 서비스는 고객이 요금을 추가로 부담하셔야 합니다. 견인의 경우 10KM 까지는 무료로 제공되나 초과시 1KM당 2,000원의 요금이 부과됩니다. 구난의 경우, 출동한 견인차로 30분이내의 거리면 무상이며, 30분 초과시는 별도의 요금이 부과 됩니다. 또한 별도의 구난차량이 필요한 경우에도 별도의 요금이 부과되며, 발생한 별도 요금은 출동한 업체에 직접 지급하시면 됩니다."
H-Q101,현대,"보유중인 자동차를 팔고 싶은데, 어떻게 하면 좋을까요?",현대 인증중고차 (certified.hyundai.com) 의 내차팔기 서비스를 통해 판매할 수 있습니다. 자세한 사항은 현대 인증중고차 사이트에서 확인해 주세요. 현대 인증중고차 사이트 바로가기▶
H-Q102,현대,포인트는 어떻게 활용하나요?,"포인트는 블루멤버스 사이트 내에서 현금 처럼 사용 하실 수 있으며, 고객님께서 블루핸즈 서비스를 받으실 때도 현금처럼 지불 하실 수 있습니다"
H-Q103,현대,폐차 의뢰 및 신청은 어떻게 하나요?,서비스/멤버십 > 내차 항목의 '친환경 폐차 신청'으로 들어가셔서 신청하시는 것이 가장 신속하고 정확합니다. 인터넷 신청이 불편하시면 유선전화 (1544-2738)로 문의하셔서 폐차 신청을 할 수 있습니다.
H-Q104,현대,차량구입시 신용카드는 얼마까지 이용할 수 있나요?,▶ 자동차 구입시 신용카드를 이용한 결제는 고객님 신용카드 한도내에서 희망하시는 금액      까지 자유로이 결제가 가능합니다.
H-Q105,현대,차량구입시 신용카드는 복수의 카드로 결제가 가능한가요?,"▶ 예, 가능합니다. 신용카드 갯수에 제한없이 결제가 가능합니다."
H-Q106,현대,세이브오토 이용에 관해 알고 싶습니다.,"▶ 현대자동차 신차 구입 시 Hyundai Mobility카드를 이용하는 경우 차량구매 대금 중 일부를 해당 포인트(20만/30만/50만)만큼 先할인해 드립니다  先할인 받으신 금액은 이후 36개월 동안 고객님의 Hyundai Mobility카드 사용실적에 따라 적립되는 포인트로 상환하시게 되며, 미상환하신 경우 익월 카드대금 청구 시 전액 청구됩니다.  블루 세이브-오토 프로그램은 적용을 원하시는 고객께서 신청하시는 경우에만 적용되고 이용기간 중 미상환하신 포인트에 대한 대금청구 시 이자는 부과되지 않습니다."
H-Q107,현대,차량에 부과되는 세금은 어떤 종류가 있나요?,"▶ 현행 자동차관련 세금항목은 다음과 같습니다.  ① 구입단계 : 개별소비세(8인승 이하 승용차限), 교육세(개소세의 30%), 부가가치세 ② 등록단계 : 등록세,취득세 ③ 소유단계 : 자동차세(연단위 부여) ④ 유류관련 : 교통세, 주행세, 교육세, 부가가치세 ⑤ 기타 : 공채매입, 환경개선비용부담금(해당자동차限)"
H-Q108,현대,신차 구매 시 타던 차량을 반납하면 신차 할인 받을 수 있나요?,현대 인증중고차의 내차팔기 서비스와 연계하여 신차 할인과 중고차 추가 보상 혜택을 받을 수 있습니다. 자세한 사항은 [이벤트> 진행중 이벤트]를 통해 확인해 주세요.
H-Q109,현대,차량구입시 의무보험료란 금액을 납부하였습니다. 이것은 어떤 종류의 보험인가요?,"의무보험은 차량이 출고센터를 동해 출고되어 임시운행기간동안에만 유효한 보험입니다.  이는 임시운행 기간중 발생되는 교통사고 피해자의 피해배상 보장을 위한 자동차 손해배상 보장법 개정으로 임시운행허가 차량의 의무보험 가입이 법제화 되었습니다.  보상책임기간은 출고일부터 임시운행허가 기간인 10일(기간 만료일 24시까지)동안이고 보험료는 차종별 정액보험료가 적용됩니다. (대부분의 경우 1만원 이내)  따라서 차량을 구입하신 고객께서는 임시운행허가기간 종료 이전에 1년만기 책임보험, 혹은 종합보험에 반드시 가입하셔야 합니다.  의무보험은 1회 소멸성 보험으로 임시운행증을 반납하거나 다른 책임보험에 가입하시는 경우 자동으로 해지가 됩니다."
H-Q110,현대,현대자동차 차량을 구입하려면 어떻게 해야하나요?,"현대자동차에서는 전국 정식 지점/대리점을 통해서만 차량을 판매하고 있습니다. 그 이외의 유통경로(인터넷 등)로는 차량 공급이 되지 않사오니 차량 구입시 주의해주시기 바라며 전국 어느곳에서나 같은 제품,같은 가격으로 바른거래를 실천하고 있습니다.  참고로, 현대자동차 홈페이지 구매상담 신청을 이용시 고객님께서 원하시는 지점,대리점을 선택하여 상담신청을 하시면 현대자동차의 전문영업사원이 신속하고 친절하게 차량구매에 관한 모든 궁금증을 해결해 드리겠습니다."
H-Q111,현대,차량대금을 신용카드로 결제할 경우 소득공제가 가능한가요?,불가능합니다.  조세특례제한법 제126조 3항 3호에 의거하여 신규로 출고되는 자동차 구입시 사용한 신용카드 금액은 소득공제 대상에서 제외됩니다.(2002년 12월1일 승인분부터 적용)
H-Q112,현대,자동차 리스로 차를 구매하고 싶어요,자동차 리스는 고객의 다양한 Needs에 맞는 맞춤형 상품 구입이 가능합니다 자동차 리스도 할부나 현금구매와 동일하게 현대자동차 영업사원에게 문의하시면 됩니다.
H-Q113,현대,현대자동차에서 중고차를 구매할 수 있나요?,현대 인증중고차 (certified.hyundai.com) 의 내차사기 서비스를 통해 구매할 수 있습니다. 자세한 사항은 현대 인증중고차 사이트에서 확인해 주세요. 현대 인증중고차 사이트 바로가기▶
H-Q114,현대,자동차 리스에 대해 알고 싶어요,"자동차 리스란, 캐피탈사가 고객이 원하는 자동차를 대신 구매하여 고객에게 차량을 임대하여 제공하여 주고 고객은 캐피탈사에 매월 이용료를 납부하는 방식의 자동차 금융 상품입니다.  고객의 다양한 Needs에 맞는 맞춤형 상품 구성이 가능하며, 자동차 리스도 할부나 현금 구매와 동일하게 현대자동차 영업사원에게 문의하시면 됩니다."
H-Q115,현대,현대자동차 신차구입시 사용할 수 있는 포인트는 뭐가 있나요?,"현대자동차 신차구입시 사용하실 수 있는 포인트는,  현대카드 M포인트, 현대자동차 제휴포인트(외환, KB 등) 및 각종 이벤트를 통해 획득하신포인트 등이 있고 1포인트는 1원으로 환산되어 차량가격 할인을 받으실 수 있습니다.  단, BC 카드 포인트는 2003.5.1일부로 제휴 계약 해지로 인하여 신차 구입시 사용하실 수 없습니다. 기 적립된 포인트는 BC 카드사로 연락하시면 카드 대금에서 차감 청구가 가능합니다."
H-Q116,현대,본인 이외의 가족이 보유한 포인트를 사용할 수 있나요?,'14.8월 개인정보 보호법 개정으로 가족카드/가족회원의 포인트 사용이 불가합니다.  블루멤버스 포인트 및 현대카드 M포인트 모두 본인 및 공동명의자의 포인트로만 차량구입시 사용하실 수 있습니다.
H-Q117,현대,포인트의 유효기간은 어떻게 되나요?,"지급된 블루멤버스 포인트는 60개월(5년) 간 사용 가능합니다. 유효기간 경과 시, 포인트는 월 단위로 익월 1일 소멸됩니다."
H-Q118,현대,세이브오토를 취소하려고 하는데 취소 방법은 어떻게 되나요?,세이브오토 프로그램을 신청하셨던 지점/대리점에 철회/해지신청서가 있습니다. 신청서를 작성하신 후 해당 지점/대리점에 철회/해지 요청을 하시면 됩니다.
H-Q119,현대,장애인 조건으로 차량구입시 혜택을 알고 싶습니다.,"▶장애인 조건으로 차량 구입시 혜택은 크게 3가지 입니다. ① 차량 개소세 면세 ② 지방세(취득세, 등록세, 자동차세)면세(서울시 기준) ③ 공채매입 면세  장애 대상별 면세 내용은 구매 가이드 > 제도 및 규정 > 세금 > 장애인 면세 메뉴에서 확인 가능합니다. 자세히보기 >  ※지방세 면세내용은 각 지방자치단체 조례에 따라 상이하므로 반드시 해당 지방자치단체로 문의 및 구입전 확인을 요합니다."
H-Q120,현대,고엽제 후유증 환자의 면세조건에 대해 알고 싶어요,"고엽제후유증환자 지원에 관한 법률에 적용되는 장애우(友) 고객께서는 2004년 1월 1일 이후 출고되는 차량구입시 개소세 면제를 받으실 수 있습니다.  고엽제후유증 환자 고객의 LPG차량구입 및 개소세 면제는 경도장애 이상의 경우에 가능하며, 국가보훈처에서 발행한 고엽제법 적용 대상 확인원 상에 장애등급이 표기되어 있으면 가능합니다."
H-Q121,현대,광주민주화운동 부상자 면세조건에 대해 알고 싶습니다.,"▶ ""광주민주화 유공자 예우에 대한 법률""에 적용되는 장애우(友) 고객께서는 2004년 1월 1일       이후 출고되는 차량구입시 개소세 면제를 받으실 수 있습니다.       광주민주화운동 부상자 LPG차량구입 및 개소세 면제는 장애 1~14급의 경우에 가능하며,      국가보훈처에서 발행한 ""광주민주유공자증"" 상에 장애등급이 표기되어 있으면 가능합니다."
H-Q122,현대,장애인 가족이 사망했을 경우 장애인용 LPG 차량은 어떻게 해야하나요?,"LPG 승용자동차를 사용하는 장애인 및 국가상이유공자가 사망할 경우, 유가족이 당해차량을 계속 사용이 가능하도록 기존의 사용제한규정(당사자 사망일로부터 1년)이 폐지되었습니다.  개정법령은 산업자원부령으로 확정, 2003.8.11일부로 공포/시행되었으며,  적용대상은 2002.9.30일 이후 LPG 승용자동차를 소유하던 장애인 및 국가상이유공자가 사망한 경우로 그 사망당시 당해 차량을 소유한 보호자 또는 상속받은자가 동 차량을 계속 운행하는 경우에만 해당됩니다."
H-Q123,현대,장애인차량 구입조건에 대해 알고 싶습니다.,"장애인 조건의 차량구입은 장애인 단독명의, 장애인과 주민등록표상 세대를 함께하는 배우자, 직계존비속,형제자매 또는 직계비속의 배우자 공동명의로 구입이 가능합니다.  단, 몇가지 조건이 붙는데 장애인 공동명의 조건으로 구입하신 차량은 차량출고후 5년간 동일조건(주민등록법상 동일세대)를 유지해야 하고 이 조건이 충족되지 않을때 면세받은 금액을 납부하셔야 합니다. 또한 재구입연한이 만 5년으로 되어있어 기간내에 동일차량을 계속 보유하셔야 되며, 이또한 조건 불충족시 면세받으신 세금을 납부하시게 됩니다."
H-Q124,현대,현재 장애인조건의 차량을 보유하고 있습니다. 장애인조건 차량의 추가구입이 가능하나요?,▶ 불가합니다.      장애인조건의 차량구입은 장애인 1인당 1대에 한하여 가능하고 신차 구입후 만 5년후 이후      다시 신차구입이 가능합니다.
H-Q125,현대,세이브오토 및 M포인트 차감을 통해 차량가격을 할인받았습니다. 그런데 세금계산서상 금액과 차이가 있는데 왜 그런가요?,"▶ 세이브오토 및 M포인트는 현대카드사와 공동으로 시행중인 이벤트행사입니다. 세이브오토 및 M포인트 사용을 통해 할인받으신 금액은 전액 세금계산서에서 제외되지 않고 60%는 현대자동차가, 나머지 40%는 현대카드사에서 지원하고 있습니다.  따라서 현대카드사 부담분(40%)은 현대자동차 차량판매에 대한 세금계산서상 할인매출로 인식되지 않습니다."
H-Q126,현대,차량구입에 관련된 금액은 어떠한 결제방식이 있나요?,"▶ 차량구입에 관련된 금액의 결제는 현금, 신용카드 및 할부이용 등의 방법이 있습니다. 그 이외 현재 보유차량 매각대금 대체 및 직불카드 등의 이용은 불가합니다."
H-Q127,현대,차량 대금을 신용카드로 결제하려고 합니다. 계약자 이외의 다른 사람의 카드로 결제가 가능한가요?,"▶ 자동차 구입대금 결제시 본인 이외의 제3자 신용카드를 이용한 결제는 불가능 합니다.  2001년 6월 재정경제부와 관련부처의 법률해석 결과, 당사자간의 동의여부를 불문하고 구매자 이외의 신용카드를 이용한 거래는 여신전문금융법 제19조에서 <위장매출전표 작성행위>에 해당됩니다.  따라서 계약자 본인 이외의 제3자 신용카드는 사용하실 수 없습니다."
H-Q128,현대,할부금을 카드로 결제할 수 있나요?,"▶ 불가능합니다. 할부금은 금전채무로 분리되어 있으며, 여신전문금융업법상 금전채권은 카드로 결제할 수 없게 되어있습니다."
H-Q129,현대,차량 구입시 견적에 포함되는 공채매입과 할인의 차이는 무엇인가요?,"차량을 구입하시는 모든 분께서는 반드시 관할지역(광역시 또는 지방)에서 발행하는 공채를 의무적으로 구입하시도록 되어있습니다.(도시철도법 시행령 등)  이는 지하철이 있는 광역시에서는 지하철 건설에 쓰이는 재원으로 쓰이고 기타 도시에서는 도로확충 및 유지보수에 사용되는 재원으로, 각 지방자치단체에서 7년 거치후 원리금을 일시에 상환해 드리고 있습니다. 이것이 공채매입 입니다.  다만, 7년간의 보유기간 중 분실 등의 위험이 있으므로 원하시는 고객께서는 채권할인 전문업체나 증권사에서 7년 동안 예상되는 자치단체의 이자수익을 제외한 금액을 채권구입과 동시에 돌려드립니다. 이것을 할인매도라고 합니다.  공채할인율은 차량등록일을 기준으로 매일매일 약간씩 변동되오니 차량등록전 공채할인율을 확인하시기 바랍니다."
H-Q130,현대,근저당 설정이 되어 있습니다. 어떻게 해야하나요?,"할부금 완납을 하셨다면 해당 관청에서 근저당 말소 신청을 하셔야 합니다.  차량에 근저당 설정이 되어 있는 경우 할부금 완납을 하셨어도 자동 해지가 되지 않으므로 해당 관청에서 등록원부 갑,을부 서류를 발급받은 후 설정권자가 현대자동차인지 확인하여 설정권자가 현대자동차인 경우는 등록원부 갑,을부를 지참하여 가까운 지점 방문후 근저당 말소 신청서를 수령 받은 후에 관청에 말소신청 해주시면 됩니다.  ※설정권자가 현대캐피탈인 경우 1588-2114로 문의해 주시기 바랍니다."
